account_id,amount,location,transaction_type,time_of_day,distance_from_home,is_fraud
490,3966.97,Hyderabad,Online,10,68.82,0
182,16951.0,Hyderabad,POS,1,9.0,1
793,6439.62,Hyderabad,ATM,8,79.0,0
965,133.31,Hyderabad,Online,16,29.79,0
140,50315.0,Delhi,ATM,20,491.0,1
179,3492.09,Hyderabad,POS,17,23.03,0
604,359.08,Bangalore,ATM,15,23.58,0
747,1933.34,Hyderabad,ATM,7,68.64,0
326,43238.0,Delhi,Online,20,289.0,1
145,3640.8,Chennai,Online,17,8.53,0
172,4325.1,Chennai,POS,16,132.43,0
272,5456.3,Chennai,ATM,14,76.99,0
738,922.68,Bangalore,ATM,19,45.98,0
906,1894.04,Bangalore,ATM,23,68.04,0
849,606.9,Hyderabad,POS,13,27.33,0
76,1869.24,Chennai,ATM,6,33.85,0
975,2240.47,Delhi,Online,18,54.15,0
77,4998.8,Chennai,ATM,21,14.69,0
442,44900.0,Mumbai,Online,13,477.0,1
211,37845.0,Hyderabad,ATM,5,46.0,1
305,2679.75,Chennai,ATM,23,11.41,0
158,6512.28,Chennai,ATM,8,52.51,0
678,964.04,Bangalore,Online,9,7.46,0
175,1045.09,Chennai,ATM,9,113.84,0
408,3155.81,Delhi,Online,23,31.5,0
380,5100.85,Delhi,Online,20,21.94,0
451,1232.87,Mumbai,ATM,7,0.18,0
714,1795.2,Chennai,POS,17,8.14,0
424,43455.0,Delhi,ATM,17,31.0,1
429,51559.0,Delhi,Online,18,451.0,1
81,4192.89,Chennai,POS,22,12.6,0
694,28941.0,Mumbai,Online,14,493.0,1
828,4207.92,Chennai,ATM,8,5.96,0
446,2245.91,Mumbai,POS,14,89.91,0
745,27851.0,Bangalore,POS,17,349.0,1
283,4758.98,Chennai,POS,22,27.32,0
116,5004.03,Mumbai,POS,9,134.81,0
577,8275.12,Delhi,POS,17,3.02,0
271,5334.55,Bangalore,POS,21,42.0,0
283,3848.32,Hyderabad,POS,18,42.67,0
911,138.69,Mumbai,Online,21,105.7,0
919,1437.95,Delhi,ATM,15,20.87,0
504,4620.2,Chennai,Online,10,34.78,0
762,2461.26,Delhi,ATM,19,28.25,0
92,9220.25,Mumbai,ATM,21,7.12,0
889,2613.3,Chennai,POS,11,62.53,0
727,5326.58,Mumbai,POS,6,69.35,0
897,3926.19,Chennai,Online,7,47.15,0
941,6910.29,Mumbai,ATM,17,47.32,0
518,2917.91,Chennai,POS,6,27.71,0
501,1817.58,Mumbai,ATM,23,26.44,0
168,2974.07,Delhi,POS,8,31.1,0
396,6851.13,Hyderabad,Online,13,32.68,0
694,1277.53,Bangalore,POS,6,58.2,0
991,5578.41,Chennai,ATM,10,51.38,0
616,3802.2,Mumbai,ATM,15,45.06,0
727,1117.31,Bangalore,ATM,17,78.79,0
224,1559.83,Hyderabad,POS,18,16.28,0
8,1490.78,Delhi,POS,15,10.78,0
111,1298.83,Delhi,ATM,16,62.0,0
268,6793.52,Delhi,Online,10,32.35,0
247,984.18,Hyderabad,ATM,16,97.67,0
739,93.11,Bangalore,ATM,14,56.15,0
415,6936.05,Chennai,POS,12,60.49,0
731,74.45,Hyderabad,POS,21,122.62,0
688,4955.3,Delhi,Online,23,6.24,0
100,5508.22,Delhi,POS,23,124.55,0
188,36444.0,Delhi,Online,1,14.0,1
315,2178.72,Delhi,ATM,14,72.27,0
475,5077.71,Bangalore,Online,8,131.99,0
200,6162.82,Bangalore,POS,15,38.2,0
892,3794.26,Mumbai,Online,16,52.67,0
584,4286.79,Bangalore,Online,16,24.06,0
185,2322.6,Bangalore,ATM,11,6.87,0
60,271.89,Delhi,Online,11,4.03,0
163,3088.87,Chennai,Online,19,5.08,0
414,975.77,Bangalore,ATM,6,45.18,0
205,2549.68,Chennai,ATM,22,79.6,0
693,4764.95,Mumbai,Online,17,68.53,0
106,978.88,Hyderabad,ATM,11,57.04,0
47,957.46,Delhi,ATM,22,1.23,0
346,3660.16,Mumbai,ATM,21,38.42,0
193,2326.13,Bangalore,Online,13,56.7,0
135,205.9,Chennai,POS,22,25.99,0
376,2788.98,Chennai,ATM,14,32.02,0
639,1951.09,Chennai,POS,9,37.62,0
21,2681.74,Chennai,ATM,20,78.21,0
561,2385.67,Mumbai,Online,6,11.47,0
678,2376.89,Hyderabad,ATM,10,37.16,0
921,2156.58,Hyderabad,Online,15,12.03,0
109,115.98,Hyderabad,Online,14,23.15,0
997,2217.82,Bangalore,ATM,11,97.48,0
509,51750.0,Delhi,Online,10,120.0,1
92,57922.0,Delhi,Online,15,76.0,1
77,1741.59,Chennai,ATM,13,24.65,0
304,165.22,Chennai,Online,11,54.75,0
873,1125.15,Delhi,ATM,9,72.39,0
777,30.47,Chennai,Online,11,23.95,0
916,516.04,Hyderabad,ATM,8,117.26,0
351,1572.8,Bangalore,ATM,20,25.49,0
395,3911.33,Bangalore,ATM,11,30.69,0
713,1454.14,Mumbai,Online,19,3.51,0
495,2141.43,Bangalore,Online,18,2.65,0
627,4901.64,Mumbai,ATM,21,120.53,0
422,337.52,Chennai,ATM,16,58.49,0
890,1745.15,Hyderabad,POS,13,138.99,0
686,421.02,Hyderabad,POS,9,91.96,0
745,7043.1,Delhi,POS,18,17.68,0
847,3716.95,Hyderabad,Online,6,91.42,0
161,872.62,Bangalore,ATM,11,0.18,0
504,264.96,Delhi,ATM,7,40.74,0
564,62.17,Bangalore,Online,8,51.2,0
821,2112.25,Chennai,ATM,20,28.5,0
510,2711.36,Chennai,Online,18,67.79,0
571,3002.64,Chennai,POS,15,51.68,0
576,3991.21,Bangalore,ATM,17,28.7,0
837,5693.01,Bangalore,ATM,23,50.48,0
615,7027.72,Delhi,POS,20,30.95,0
778,125.04,Chennai,ATM,17,7.21,0
988,3684.98,Hyderabad,POS,17,13.8,0
47,3626.27,Bangalore,Online,19,36.03,0
626,2518.08,Chennai,ATM,12,60.69,0
801,1676.32,Delhi,Online,19,35.2,0
649,216.59,Hyderabad,Online,20,71.8,0
604,41345.0,Chennai,POS,16,251.0,1
859,5283.93,Hyderabad,Online,11,40.46,0
132,1286.94,Hyderabad,POS,16,5.82,0
394,5649.29,Hyderabad,POS,13,17.09,0
987,8967.99,Delhi,ATM,10,29.67,0
617,2586.15,Hyderabad,ATM,23,5.46,0
729,2410.62,Hyderabad,POS,12,2.38,0
640,4134.33,Delhi,POS,10,57.84,0
666,41511.0,Delhi,POS,22,388.0,1
361,367.97,Hyderabad,POS,19,56.56,0
916,3518.62,Delhi,ATM,6,35.4,0
26,1320.1,Chennai,POS,7,97.64,0
769,3175.74,Delhi,POS,14,134.65,0
64,1991.79,Delhi,Online,23,51.92,0
834,2255.49,Hyderabad,POS,23,5.06,0
761,4767.23,Bangalore,Online,22,4.51,0
818,2812.18,Chennai,ATM,18,26.08,0
808,33092.0,Delhi,Online,1,0.0,1
800,14.27,Bangalore,Online,17,59.6,0
560,1485.12,Mumbai,POS,12,27.79,0
182,31126.0,Hyderabad,Online,5,496.0,1
439,3619.53,Delhi,Online,11,34.92,0
262,2094.54,Bangalore,POS,10,9.54,0
951,5267.69,Chennai,POS,15,33.73,0
587,1934.92,Chennai,POS,16,50.89,0
980,6180.62,Chennai,POS,11,37.89,0
550,2041.06,Delhi,Online,12,55.59,0
340,1205.34,Mumbai,POS,22,5.26,0
575,181.46,Chennai,Online,17,0.65,0
927,2179.95,Hyderabad,Online,7,36.48,0
329,1798.5,Chennai,ATM,14,34.33,0
290,2203.42,Hyderabad,ATM,22,88.77,0
457,828.01,Delhi,POS,12,2.8,0
85,42628.0,Chennai,Online,0,386.0,1
793,1639.08,Bangalore,Online,12,40.0,0
720,6602.25,Bangalore,POS,8,70.94,0
158,1369.67,Delhi,Online,8,84.54,0
183,2456.0,Hyderabad,Online,13,6.85,0
418,169.79,Bangalore,ATM,16,5.12,0
690,845.47,Chennai,POS,8,18.52,0
600,2491.72,Chennai,ATM,22,10.15,0
806,3320.81,Hyderabad,Online,15,69.53,0
449,4858.66,Chennai,ATM,11,64.24,0
140,5671.76,Hyderabad,ATM,10,56.72,0
909,57231.0,Delhi,Online,11,490.0,1
569,2110.64,Chennai,Online,18,1.24,0
970,1520.34,Mumbai,POS,17,80.1,0
928,3634.39,Hyderabad,Online,11,47.96,0
632,280.47,Mumbai,Online,11,119.55,0
581,371.27,Hyderabad,ATM,23,29.59,0
688,2446.73,Chennai,Online,21,19.17,0
366,1964.07,Mumbai,Online,15,38.96,0
922,2368.74,Bangalore,ATM,16,38.65,0
314,5599.71,Mumbai,POS,17,2.07,0
982,1928.09,Chennai,ATM,13,36.66,0
730,680.15,Bangalore,ATM,17,34.24,0
751,1491.16,Bangalore,ATM,20,95.59,0
313,2125.7,Chennai,Online,8,70.68,0
880,6423.51,Hyderabad,Online,14,0.47,0
642,17.22,Chennai,Online,22,62.0,0
833,193.15,Bangalore,POS,12,101.3,0
565,4043.78,Hyderabad,ATM,10,14.4,0
229,8481.92,Hyderabad,POS,15,20.29,0
514,4236.29,Bangalore,ATM,22,24.96,0
245,5915.22,Hyderabad,POS,11,88.08,0
144,2106.01,Mumbai,POS,10,27.67,0
496,32170.0,Mumbai,Online,15,444.0,1
240,3389.92,Mumbai,POS,17,23.89,0
940,8050.16,Chennai,Online,16,16.83,0
992,914.04,Delhi,POS,14,19.23,0
584,2051.38,Bangalore,ATM,8,38.58,0
386,41920.0,Delhi,ATM,11,353.0,1
909,5611.24,Hyderabad,Online,20,22.84,0
79,1150.73,Delhi,Online,10,36.83,0
371,5567.11,Chennai,POS,13,45.95,0
339,4998.14,Bangalore,POS,21,27.84,0
605,2275.43,Bangalore,Online,13,85.07,0
588,1041.96,Mumbai,POS,22,2.54,0
587,5994.58,Mumbai,ATM,11,37.81,0
416,3377.66,Hyderabad,POS,6,118.25,0
746,79.45,Delhi,Online,12,56.39,0
483,2181.04,Mumbai,Online,19,23.43,0
814,6595.41,Mumbai,POS,22,35.39,0
742,3624.89,Bangalore,POS,8,63.63,0
395,915.14,Chennai,Online,22,31.96,0
517,1144.43,Mumbai,POS,9,88.32,0
924,8178.62,Chennai,POS,22,45.16,0
96,1346.24,Mumbai,POS,23,3.84,0
919,57274.0,Delhi,ATM,13,267.0,1
45,2932.22,Bangalore,Online,21,50.79,0
391,4591.42,Hyderabad,Online,19,19.15,0
489,1508.63,Chennai,ATM,23,24.13,0
194,1263.93,Chennai,POS,22,90.37,0
8,3482.92,Mumbai,POS,16,46.74,0
110,3998.64,Hyderabad,ATM,14,68.67,0
434,2553.06,Hyderabad,ATM,18,54.84,0
424,3209.06,Hyderabad,ATM,11,22.57,0
569,424.15,Delhi,POS,17,39.32,0
408,5724.85,Chennai,POS,13,11.06,0
717,32027.0,Delhi,POS,12,380.0,1
701,2936.5,Mumbai,ATM,6,95.11,0
844,2732.26,Hyderabad,ATM,8,140.08,0
228,3706.53,Hyderabad,Online,18,78.04,0
411,4270.02,Hyderabad,ATM,7,29.06,0
840,5879.26,Bangalore,ATM,6,43.66,0
673,45371.0,Delhi,POS,6,17.0,1
716,1594.63,Mumbai,POS,7,51.21,0
671,1382.93,Mumbai,Online,14,32.53,0
362,268.43,Bangalore,POS,12,39.43,0
755,7019.71,Chennai,POS,15,29.73,0
573,26386.0,Hyderabad,Online,3,14.0,1
414,1597.65,Delhi,Online,19,32.23,0
573,5599.89,Delhi,ATM,9,20.49,0
980,1607.95,Hyderabad,POS,14,10.73,0
990,364.69,Bangalore,Online,16,42.41,0
470,1647.16,Hyderabad,Online,21,30.98,0
70,672.48,Mumbai,POS,13,11.87,0
423,53552.0,Delhi,ATM,0,358.0,1
96,4177.14,Delhi,Online,23,8.64,0
488,7190.89,Mumbai,POS,14,9.98,0
765,2684.05,Mumbai,ATM,12,56.63,0
248,2265.1,Mumbai,Online,12,78.04,0
857,2586.97,Mumbai,Online,9,73.13,0
693,35113.0,Hyderabad,Online,1,48.0,1
381,354.43,Bangalore,POS,14,137.91,0
783,28037.0,Hyderabad,Online,2,48.0,1
819,317.26,Hyderabad,Online,22,19.23,0
882,6636.33,Mumbai,ATM,9,110.3,0
472,8194.51,Chennai,Online,12,70.42,0
104,5082.19,Hyderabad,ATM,11,39.63,0
243,4345.08,Hyderabad,ATM,17,17.56,0
435,464.6,Delhi,ATM,18,9.83,0
185,1499.45,Hyderabad,POS,13,12.66,0
739,4099.16,Mumbai,POS,19,57.77,0
201,2275.22,Mumbai,ATM,6,83.88,0
512,1435.07,Hyderabad,POS,16,0.32,0
308,160.47,Hyderabad,Online,18,83.33,0
168,1761.96,Delhi,ATM,9,3.91,0
343,6550.35,Delhi,POS,23,41.54,0
264,1082.56,Bangalore,Online,17,102.7,0
987,5673.1,Hyderabad,POS,23,39.1,0
800,1330.55,Delhi,POS,22,37.97,0
755,893.38,Chennai,ATM,15,64.44,0
980,7663.76,Mumbai,POS,16,87.16,0
628,543.45,Chennai,Online,11,45.98,0
322,2432.66,Delhi,POS,14,78.42,0
405,2979.5,Bangalore,ATM,22,2.62,0
424,611.89,Chennai,Online,13,69.74,0
964,3550.8,Chennai,Online,11,16.64,0
98,1519.75,Bangalore,POS,7,133.61,0
407,1927.46,Chennai,Online,14,98.61,0
87,6993.78,Bangalore,ATM,13,12.85,0
291,203.36,Mumbai,Online,22,33.44,0
30,1005.16,Delhi,ATM,21,25.09,0
892,4308.24,Delhi,POS,20,71.35,0
972,1709.54,Mumbai,POS,20,0.18,0
652,643.95,Bangalore,POS,23,31.34,0
356,1330.56,Mumbai,Online,20,28.37,0
423,4750.75,Delhi,Online,6,30.16,0
777,6488.07,Delhi,ATM,21,3.56,0
705,24817.0,Bangalore,ATM,1,49.0,1
816,1945.9,Delhi,Online,19,27.36,0
448,5282.72,Mumbai,POS,18,54.2,0
226,4220.53,Bangalore,POS,13,4.07,0
820,58434.0,Delhi,POS,8,145.0,1
829,2210.97,Mumbai,Online,11,35.8,0
114,2697.64,Hyderabad,ATM,14,16.45,0
504,4392.79,Chennai,Online,7,52.71,0
23,2890.67,Chennai,ATM,14,57.83,0
449,3409.29,Mumbai,Online,10,8.22,0
223,2855.4,Delhi,ATM,17,68.24,0
811,213.77,Chennai,Online,7,30.51,0
402,2611.71,Bangalore,Online,12,67.43,0
257,1057.47,Chennai,Online,13,13.08,0
999,3296.45,Chennai,Online,20,44.66,0
97,2539.32,Mumbai,ATM,18,8.35,0
320,45616.0,Hyderabad,POS,1,436.0,1
493,492.77,Mumbai,ATM,7,14.31,0
224,45739.0,Chennai,Online,10,361.0,1
599,1226.42,Mumbai,Online,7,136.07,0
708,3319.68,Hyderabad,Online,17,55.2,0
255,5098.8,Chennai,POS,16,40.49,0
778,3867.46,Chennai,ATM,10,112.87,0
811,2072.38,Bangalore,Online,16,26.4,0
808,1461.31,Delhi,ATM,12,78.74,0
387,72.11,Mumbai,ATM,7,29.96,0
449,561.77,Hyderabad,POS,21,37.67,0
192,2378.01,Delhi,POS,20,91.23,0
852,2979.24,Hyderabad,Online,8,2.62,0
461,1134.57,Delhi,POS,17,68.16,0
795,4659.33,Bangalore,POS,11,6.11,0
635,1468.56,Hyderabad,Online,16,169.66,0
675,21221.0,Bangalore,POS,5,43.0,1
290,2906.26,Delhi,Online,9,27.59,0
69,730.93,Mumbai,Online,7,67.42,0
498,2349.81,Chennai,POS,18,61.91,0
539,4767.69,Hyderabad,ATM,7,23.41,0
621,7629.89,Chennai,Online,21,64.0,0
853,668.03,Chennai,ATM,23,74.05,0
912,2213.57,Delhi,POS,7,52.64,0
273,3464.2,Chennai,ATM,8,32.32,0
984,79.35,Chennai,POS,13,61.5,0
195,1005.67,Mumbai,POS,11,10.18,0
572,875.37,Chennai,POS,17,31.18,0
720,8197.57,Chennai,Online,11,43.38,0
517,2082.66,Mumbai,POS,20,80.61,0
925,1771.08,Delhi,ATM,19,32.62,0
441,1197.18,Delhi,POS,13,31.42,0
220,1448.57,Hyderabad,POS,14,59.29,0
464,5572.16,Bangalore,Online,7,139.48,0
611,3748.9,Mumbai,ATM,6,26.29,0
228,2593.15,Delhi,Online,14,7.66,0
524,3025.45,Hyderabad,Online,9,4.77,0
365,2515.38,Delhi,ATM,13,75.88,0
831,1029.63,Hyderabad,ATM,12,66.99,0
741,5961.35,Bangalore,Online,21,4.1,0
707,4375.56,Chennai,POS,15,20.39,0
828,5900.98,Chennai,Online,16,8.86,0
837,1007.91,Chennai,Online,6,15.24,0
648,4531.86,Delhi,POS,7,37.34,0
579,1293.2,Hyderabad,POS,13,8.34,0
690,834.73,Bangalore,ATM,22,36.12,0
443,6856.13,Bangalore,Online,10,6.12,0
488,5661.48,Chennai,POS,18,86.07,0
409,5004.93,Mumbai,Online,21,11.58,0
500,3221.19,Hyderabad,Online,23,8.79,0
754,721.11,Mumbai,Online,14,26.22,0
332,1547.12,Hyderabad,Online,9,69.38,0
434,616.15,Mumbai,ATM,17,20.06,0
25,2859.86,Mumbai,ATM,20,2.95,0
452,3770.08,Mumbai,Online,17,13.75,0
746,4623.89,Chennai,POS,7,57.3,0
636,15450.0,Chennai,ATM,3,44.0,1
24,2389.14,Hyderabad,Online,12,106.95,0
769,1010.99,Bangalore,POS,10,23.89,0
685,3551.72,Hyderabad,POS,22,18.98,0
175,3061.89,Mumbai,POS,14,34.46,0
671,37735.0,Delhi,Online,8,419.0,1
889,3914.16,Bangalore,Online,18,65.48,0
727,3239.46,Delhi,ATM,23,2.06,0
204,4027.72,Bangalore,POS,6,104.99,0
945,1612.1,Delhi,ATM,18,38.73,0
19,5331.24,Delhi,ATM,15,3.98,0
514,4528.01,Chennai,POS,14,52.37,0
912,43184.0,Mumbai,Online,8,492.0,1
403,404.02,Chennai,POS,18,5.47,0
695,3005.94,Mumbai,ATM,13,19.52,0
437,46790.0,Delhi,Online,14,277.0,1
142,4138.36,Mumbai,Online,15,11.77,0
921,3549.32,Mumbai,ATM,10,2.98,0
579,17222.0,Chennai,Online,5,34.0,1
901,4226.43,Chennai,ATM,19,40.77,0
311,816.32,Delhi,Online,12,64.3,0
190,402.11,Hyderabad,POS,14,50.4,0
628,3111.86,Mumbai,Online,6,101.91,0
705,1339.6,Mumbai,POS,21,7.47,0
383,1951.74,Bangalore,ATM,21,5.16,0
198,4409.83,Bangalore,Online,14,70.82,0
228,1171.05,Mumbai,Online,8,43.39,0
978,52054.0,Delhi,ATM,22,166.0,1
438,4860.92,Chennai,POS,18,95.53,0
404,1696.65,Hyderabad,POS,23,1.56,0
897,2220.16,Chennai,POS,9,68.09,0
847,792.06,Mumbai,POS,23,21.92,0
753,4935.59,Bangalore,POS,7,35.05,0
451,2578.74,Delhi,ATM,20,60.05,0
302,6119.7,Chennai,POS,22,43.89,0
475,47.77,Bangalore,Online,22,81.53,0
798,3543.61,Hyderabad,Online,18,78.68,0
462,1597.65,Bangalore,POS,12,57.64,0
93,6846.83,Mumbai,POS,9,75.75,0
724,6929.89,Delhi,Online,22,47.11,0
745,2236.3,Hyderabad,POS,11,70.1,0
390,1271.81,Mumbai,ATM,10,32.16,0
149,8522.83,Chennai,ATM,15,1.21,0
788,35527.0,Mumbai,Online,2,7.0,0
784,2379.61,Bangalore,ATM,21,37.57,0
6,2140.81,Bangalore,Online,12,94.75,0
488,142.05,Bangalore,Online,6,19.73,0
561,237.41,Hyderabad,Online,7,56.0,0
57,174.69,Chennai,Online,7,8.15,0
859,722.09,Delhi,Online,7,24.62,0
183,2228.95,Delhi,POS,23,5.84,0
467,2524.16,Delhi,Online,8,48.0,0
331,2257.32,Bangalore,Online,19,62.88,0
67,1082.37,Mumbai,Online,14,27.61,0
424,2967.52,Mumbai,POS,7,77.02,0
748,38872.0,Delhi,POS,15,370.0,1
808,28993.0,Delhi,POS,5,20.0,1
639,3635.52,Mumbai,POS,21,15.75,0
648,1529.6,Mumbai,POS,13,43.57,0
199,2649.59,Chennai,ATM,9,27.6,0
213,1052.84,Bangalore,ATM,7,29.8,0
574,5238.02,Mumbai,Online,12,11.07,0
261,7713.57,Delhi,ATM,22,6.97,0
786,135.22,Delhi,ATM,18,65.69,0
631,31357.0,Bangalore,ATM,10,334.0,1
662,3419.42,Mumbai,POS,20,69.21,0
550,2811.38,Bangalore,ATM,7,35.44,0
307,2753.57,Delhi,POS,23,54.75,0
592,560.82,Delhi,Online,10,17.34,0
32,6846.66,Bangalore,POS,23,54.84,0
585,1204.41,Mumbai,POS,9,34.56,0
770,4465.45,Delhi,POS,7,25.96,0
89,1376.61,Mumbai,ATM,20,39.36,0
310,1616.23,Delhi,Online,9,13.84,0
39,1335.43,Chennai,ATM,22,22.5,0
495,31232.0,Hyderabad,ATM,15,337.0,1
147,2515.96,Chennai,POS,10,32.1,0
38,1281.2,Hyderabad,Online,6,80.55,0
46,1714.24,Hyderabad,Online,16,10.94,0
48,4134.64,Delhi,Online,15,21.66,0
215,4869.41,Mumbai,ATM,14,24.36,0
792,172.69,Chennai,ATM,10,28.08,0
118,1441.18,Hyderabad,POS,22,15.43,0
556,1910.31,Delhi,ATM,10,0.41,0
824,1624.39,Mumbai,Online,8,84.09,0
914,363.83,Bangalore,Online,10,14.64,0
925,2489.57,Chennai,ATM,7,41.38,0
402,5807.12,Hyderabad,POS,20,33.31,0
320,4918.37,Mumbai,POS,23,31.36,0
945,71.32,Bangalore,POS,10,98.77,0
822,18187.0,Bangalore,ATM,4,19.0,1
230,1590.91,Hyderabad,ATM,17,55.96,0
717,25641.0,Chennai,Online,4,31.0,1
360,5011.75,Mumbai,ATM,17,23.53,0
131,6187.4,Bangalore,POS,9,2.5,0
666,2876.08,Delhi,POS,20,23.02,0
424,1607.07,Mumbai,POS,11,50.54,0
394,4390.47,Mumbai,POS,19,77.43,0
446,5923.02,Delhi,POS,13,73.12,0
686,5107.64,Hyderabad,ATM,9,66.34,0
475,1282.9,Chennai,ATM,11,10.54,0
416,1327.11,Chennai,POS,18,0.75,0
661,1085.9,Chennai,Online,10,48.98,0
925,5940.93,Chennai,Online,10,79.78,0
299,323.5,Hyderabad,ATM,12,0.46,0
899,3060.31,Hyderabad,POS,15,30.29,0
960,4904.55,Delhi,Online,6,90.78,0
523,1713.05,Mumbai,ATM,7,19.62,0
563,48047.0,Chennai,ATM,11,393.0,1
241,1930.78,Hyderabad,ATM,16,24.01,0
416,438.81,Hyderabad,Online,11,31.2,0
193,588.48,Delhi,ATM,10,9.28,0
894,3648.85,Mumbai,Online,8,10.32,0
148,700.84,Bangalore,POS,19,4.52,0
140,1744.91,Bangalore,ATM,19,8.5,0
466,1233.61,Hyderabad,ATM,18,89.93,0
191,3692.76,Chennai,POS,21,4.77,0
243,4100.86,Delhi,ATM,23,6.69,0
35,51835.0,Delhi,Online,22,188.0,1
985,5529.37,Mumbai,POS,22,28.48,0
769,1688.09,Bangalore,POS,8,32.39,0
625,2722.63,Bangalore,POS,8,46.34,0
553,1591.78,Delhi,POS,7,17.15,0
548,7207.54,Bangalore,ATM,22,121.57,0
588,3924.15,Bangalore,ATM,15,35.04,0
37,3413.17,Hyderabad,POS,15,17.13,0
578,373.35,Bangalore,POS,11,21.04,0
673,56457.0,Delhi,ATM,0,146.0,1
518,1505.57,Delhi,ATM,10,13.6,0
282,3947.9,Chennai,POS,9,47.4,0
932,1228.23,Mumbai,POS,20,21.96,0
180,8232.25,Mumbai,ATM,11,35.97,0
883,5600.86,Chennai,Online,10,4.3,0
771,22797.0,Mumbai,Online,4,46.0,1
863,5312.88,Delhi,Online,7,107.92,0
409,1698.65,Bangalore,POS,23,34.83,0
700,614.07,Bangalore,ATM,10,4.7,0
446,9943.03,Bangalore,ATM,16,65.15,0
700,42409.0,Bangalore,POS,11,413.0,1
879,2771.22,Delhi,ATM,9,33.38,0
599,5267.36,Mumbai,POS,12,14.9,0
694,2934.15,Mumbai,ATM,23,9.58,0
9,2817.38,Chennai,ATM,9,7.16,0
702,3874.72,Mumbai,POS,15,8.48,0
35,3141.3,Chennai,Online,12,8.54,0
654,5388.15,Chennai,Online,10,7.43,0
783,3329.1,Hyderabad,Online,9,73.1,0
260,727.2,Chennai,POS,20,22.69,0
284,223.02,Delhi,ATM,11,78.72,0
284,4417.02,Bangalore,ATM,16,166.89,0
265,20830.0,Bangalore,Online,4,4.0,1
183,5178.17,Chennai,Online,23,21.16,0
224,1845.32,Chennai,ATM,14,24.28,0
75,3573.37,Delhi,ATM,6,42.26,0
153,3676.81,Chennai,Online,18,14.48,0
717,1417.98,Bangalore,POS,6,2.44,0
963,1425.28,Bangalore,ATM,18,66.69,0
800,3790.67,Chennai,POS,13,137.02,1
978,3977.7,Bangalore,Online,23,19.74,0
368,1953.87,Delhi,ATM,7,9.43,0
982,5382.34,Delhi,POS,16,57.38,0
471,328.63,Delhi,POS,12,30.35,0
41,42258.0,Delhi,ATM,9,356.0,1
646,924.97,Bangalore,Online,20,58.98,0
144,129.85,Chennai,POS,13,53.12,0
65,4869.38,Delhi,ATM,23,35.65,0
832,4185.29,Chennai,Online,16,35.81,0
807,85.56,Bangalore,Online,12,31.6,0
684,4411.23,Hyderabad,Online,13,47.71,0
38,5576.74,Bangalore,POS,6,45.42,0
941,3064.34,Mumbai,POS,10,63.51,0
648,1930.44,Delhi,Online,20,34.09,0
856,1520.8,Chennai,Online,21,27.25,0
631,35.53,Mumbai,ATM,16,2.77,0
756,387.26,Delhi,Online,23,5.4,0
857,26493.0,Delhi,Online,5,401.0,1
145,3690.84,Mumbai,POS,17,20.66,0
450,2013.62,Hyderabad,Online,10,30.85,0
868,3987.74,Bangalore,Online,6,56.88,0
83,2832.68,Mumbai,Online,15,28.14,0
827,317.43,Bangalore,POS,10,37.0,0
656,4498.42,Bangalore,ATM,13,0.31,0
626,1216.46,Hyderabad,Online,21,90.19,0
91,3916.25,Delhi,ATM,19,51.96,1
242,2189.8,Hyderabad,Online,17,23.87,0
553,6091.98,Bangalore,POS,12,55.44,0
199,7068.54,Mumbai,POS,21,19.19,0
164,7411.53,Chennai,Online,17,71.95,0
446,2638.98,Hyderabad,ATM,7,14.58,0
54,30178.0,Bangalore,POS,0,451.0,1
917,4431.37,Bangalore,POS,16,38.68,0
766,3439.07,Delhi,Online,9,35.27,0
101,5190.63,Bangalore,Online,18,147.98,0
76,3187.25,Bangalore,Online,19,15.45,0
951,1933.28,Mumbai,ATM,17,78.45,0
738,94.14,Delhi,ATM,12,10.46,0
33,437.73,Chennai,ATM,10,17.62,0
477,477.26,Mumbai,ATM,13,66.05,0
619,2010.62,Hyderabad,Online,23,9.53,0
89,1026.32,Hyderabad,ATM,12,17.76,0
858,4485.29,Chennai,POS,19,33.36,0
253,35.65,Bangalore,POS,13,5.19,0
606,36166.0,Delhi,Online,13,22.0,1
752,2047.61,Chennai,ATM,22,30.96,0
830,581.34,Chennai,ATM,21,53.72,0
572,2797.68,Bangalore,Online,10,19.68,0
245,4562.69,Chennai,Online,21,3.13,0
166,3181.39,Hyderabad,POS,6,4.84,0
475,2806.09,Bangalore,Online,17,19.14,0
721,5326.45,Chennai,ATM,16,3.29,0
304,6278.24,Delhi,POS,23,56.31,0
213,4906.19,Chennai,POS,16,71.81,0
57,2275.97,Delhi,Online,9,19.87,0
477,157.04,Delhi,ATM,11,5.8,0
722,3857.31,Mumbai,Online,16,70.19,0
117,1591.66,Hyderabad,POS,12,12.51,0
780,2011.58,Delhi,ATM,22,40.06,0
284,2341.56,Delhi,ATM,20,104.81,0
540,358.39,Bangalore,POS,23,51.04,0
546,485.58,Bangalore,POS,17,2.61,0
969,650.25,Chennai,Online,20,82.62,0
401,2990.23,Delhi,Online,9,25.02,0
115,3876.62,Bangalore,Online,12,46.94,0
643,5127.34,Bangalore,POS,23,6.21,0
486,4021.44,Bangalore,POS,6,43.59,0
65,2671.28,Mumbai,POS,16,50.89,0
352,3139.23,Delhi,ATM,22,35.1,0
456,618.99,Hyderabad,Online,15,66.27,0
